x,平均价-首饰-Lv80以下传说首饰（平）,平均价-首饰-Lv85传说首饰（平）,平均价-防具-Lv100堕落的遗影（平）,平均价-防具-Lv100传说防具（平）,平均价-防具-Lv85安徒恩传说防具（平）,平均价-防具-Lv90传说防具（平）,平均价-防具-Lv85远古/魂远古传说防具（平）,平均价-武器-Lv100史诗武器（平）,平均价-武器-Lv90魔枪士传说（平）,平均价-武器-Lv90暗夜使者传说（平）,平均价-武器-Lv85远古/魂远古传说武器（平）,平均价-武器-Lv85安徒恩传说武器（平）,平均价-武器-Lv90传说武器（平）,平均价-武器-Lv90枪手传说（平）,平均价-武器-Lv90圣职者传说（平）,平均价-武器-Lv90魔法师传说（平）,平均价-武器-Lv90格斗家传说（平）,平均价-武器-Lv90鬼剑士传说（平）,平均价-武器-Lv85释魂武器（平）,平均价-材料及消耗品-有色小晶块（平）,平均价-特殊装备-Lv85传说辅助（平）,平均价-特殊装备-Lv85传说魔法石（平）,平均价-附魔卡片及宝珠-神器卡片（平）,平均价-附魔卡片及宝珠-稀有卡片（平）,平均价-附魔卡片及宝珠-使徒宝珠（平）,平均价-材料及消耗品-+12 几率装备强化券 (30天)（平）,平均价-材料及消耗品-+12 几率装备增幅券 (30天)（平）,平均价-材料及消耗品-+7 几率装备增幅券 (30天)（平）,平均价-材料及消耗品-+11 几率装备增幅券 (30天)（平）
18.09.08,5402362.0,2715669.0,,,1885037.0,2346089.0,3307855.0,,1792797.0,1718931.0,2559763.0,2022235.0,1979553.0,1863541.0,2037029.0,1748657.0,1783497.0,2876958.0,2749044.0,33.0,2149977.0,1838751.0,9874911.0,576141.0,75932805.0,92564482.0,278457838.0,4508472.0,103739572.0
18.09.09,5346392.0,2717735.0,,,1887413.0,2344489.0,3308266.0,,1789065.0,1719022.0,2557221.0,2019524.0,1978167.0,1859482.0,2037488.0,1754087.0,1782002.0,2867308.0,2756940.0,33.0,2141072.0,1837050.0,9867644.0,576778.0,75159175.0,92381569.0,280099358.0,4515281.0,103560072.0
18.09.10,5452113.0,2708363.0,,,1885636.0,2340377.0,3309903.0,,1782377.0,1723444.0,2564846.0,2020185.0,1978497.0,1860214.0,2040480.0,1755352.0,1774391.0,2871655.0,2763003.0,33.0,2139311.0,1835717.0,9892517.0,576706.0,75254129.0,92160351.0,277669110.0,4515864.0,103592582.0
18.09.11,5382513.0,2706878.0,,,1886706.0,2340172.0,3310611.0,,1785204.0,1721892.0,2555029.0,2021174.0,1979058.0,1861505.0,2037830.0,1750948.0,1776945.0,2877523.0,2781560.0,33.0,2133272.0,1840001.0,9893281.0,575304.0,78399847.0,92335440.0,277558048.0,4514929.0,103724913.0
18.09.12,5769608.0,2651337.0,,,1841102.0,2246459.0,3182658.0,,1748060.0,1697556.0,2685398.0,1982124.0,1964675.0,1839653.0,1991166.0,1752472.0,1788612.0,2890335.0,2840512.0,28.0,2198357.0,1836448.0,9264052.0,533747.0,73606190.0,95709055.0,275876457.0,4816518.0,106422460.0
18.09.13,6239127.0,2621342.0,,,1832555.0,2274373.0,3139897.0,,1741860.0,1695689.0,2532823.0,1952658.0,1958525.0,1844064.0,1973003.0,1740631.0,1764531.0,2899804.0,2704934.0,30.0,2123546.0,1803756.0,9070237.0,522927.0,27463103.0,94659007.0,275525012.0,4815942.0,104039235.0
18.09.14,5547804.0,2613951.0,,,1808606.0,2282134.0,3114994.0,,1734883.0,1696532.0,2540200.0,1923024.0,1970059.0,1869150.0,1991472.0,1747102.0,1768178.0,2919302.0,2716025.0,30.0,2126266.0,1814215.0,9048958.0,517545.0,72974868.0,95042235.0,273397760.0,4859547.0,104523684.0
18.09.15,5596647.0,2596022.0,,,1789323.0,2286643.0,3079290.0,,1736265.0,1696343.0,2525327.0,1899530.0,1978448.0,1886996.0,1991746.0,1757908.0,1778102.0,2948474.0,2727243.0,30.0,2104279.0,1798469.0,8986023.0,520817.0,71419805.0,95371271.0,273432258.0,4894197.0,104840718.0
18.09.16,5518527.0,2558924.0,,,1762921.0,2302133.0,3035439.0,,1731145.0,1704577.0,2466622.0,1886238.0,2000334.0,1898614.0,2019182.0,1771007.0,1793581.0,3003787.0,2720501.0,30.0,2059583.0,1780676.0,8940497.0,513994.0,70946667.0,95875533.0,275149863.0,5021343.0,105608187.0
18.09.17,5510780.0,2559340.0,,,1766730.0,2303590.0,3044863.0,,1739623.0,1707620.0,2472395.0,1888529.0,2005150.0,1900856.0,2024650.0,1775753.0,1799088.0,3009989.0,2708512.0,30.0,2070613.0,1776160.0,8922852.0,515963.0,71146762.0,95599284.0,272789817.0,5022720.0,105968083.0
18.09.18,5616946.0,2440546.0,,,1738941.0,2123651.0,3036642.0,,1633622.0,1596591.0,2439515.0,1894883.0,1828426.0,1713286.0,1816874.0,1624557.0,1652884.0,2715856.0,2707493.0,28.0,2011798.0,1736877.0,8804298.0,499943.0,66296865.0,96821466.0,272392412.0,5099657.0,104827932.0
18.09.19,5495301.0,2402211.0,,,1719250.0,2068255.0,3357228.0,,1608334.0,1575503.0,2449217.0,1915186.0,1782559.0,1670895.0,1782401.0,1575294.0,1610291.0,2625594.0,2718779.0,28.0,2037942.0,1727240.0,8948151.0,497864.0,71037469.0,100772816.0,278598572.0,5114208.0,106267660.0
18.09.20,5689934.0,2412767.0,,,1708895.0,2048885.0,3776375.0,,1594407.0,1567016.0,2593250.0,1937714.0,1767618.0,1660845.0,1778763.0,1565773.0,1602002.0,2575020.0,2797392.0,27.0,2108212.0,1758237.0,9187233.0,494445.0,72281158.0,106398995.0,288858941.0,5606608.0,110982321.0
18.09.21,5680505.0,2456623.0,,,1740969.0,2063797.0,4218118.0,,1626488.0,1572696.0,2762933.0,1999456.0,1792182.0,1732186.0,1810240.0,1580778.0,1614245.0,2578247.0,2842369.0,27.0,2194665.0,1799614.0,9283060.0,492550.0,73452574.0,109056311.0,295291373.0,5812156.0,114393938.0
18.09.22,5630097.0,2521244.0,,,1947047.0,2212871.0,4405084.0,,1709247.0,1662751.0,2905896.0,2169467.0,1915257.0,1964114.0,1948862.0,1692607.0,1730607.0,2646700.0,2892821.0,27.0,2300214.0,1972282.0,9349203.0,498627.0,73403292.0,110353892.0,299333993.0,5857306.0,112842176.0
18.09.23,5656880.0,2651688.0,,,2031886.0,2349734.0,4472198.0,,1957558.0,1953566.0,3155982.0,2294261.0,2139210.0,2204689.0,2216608.0,1919119.0,1961419.0,2718895.0,2941393.0,28.0,2373420.0,2082664.0,9464672.0,504153.0,70094330.0,110431913.0,294525051.0,5787398.0,110662637.0
18.09.24,5372428.0,2730338.0,,,2076406.0,2396622.0,4390493.0,,2033956.0,2011195.0,3259351.0,2370315.0,2196134.0,2283215.0,2281075.0,1989683.0,2033267.0,2699604.0,2956906.0,28.0,2428816.0,2152005.0,9567191.0,505749.0,71151298.0,112146851.0,296310658.0,5792479.0,109542831.0
18.09.25,5346210.0,2784688.0,,,2153872.0,2378434.0,4369843.0,,2019318.0,2002735.0,3299764.0,2471883.0,2172107.0,2244136.0,2252255.0,1983221.0,2011987.0,2653182.0,2964616.0,29.0,2458868.0,2184324.0,9389587.0,500409.0,71087407.0,112286780.0,297695945.0,5746873.0,110168102.0
18.09.26,5488934.0,2836549.0,,,2183393.0,2373553.0,4374778.0,,2022605.0,2003708.0,3294867.0,2550371.0,2164845.0,2215188.0,2247415.0,1987590.0,2012248.0,2634265.0,2952947.0,30.0,2509688.0,2213347.0,9044743.0,481217.0,69927706.0,114646804.0,302831555.0,5720238.0,111722328.0
18.09.27,5511316.0,2858332.0,,,2191416.0,2384742.0,4366411.0,,2024311.0,2011493.0,3270379.0,2573482.0,2174148.0,2221483.0,2272759.0,1995512.0,2018751.0,2637920.0,2953661.0,29.0,2541112.0,2237744.0,8662080.0,466619.0,72016649.0,118318179.0,308305963.0,5744148.0,114462819.0
18.09.28,5401382.0,2916053.0,,,2238432.0,2499066.0,4392907.0,,2118339.0,2079629.0,3303843.0,2646405.0,2267228.0,2329649.0,2394463.0,2100234.0,2106134.0,2711712.0,2916488.0,29.0,2600231.0,2273066.0,8312990.0,449482.0,71826509.0,122914534.0,309072424.0,5786519.0,116838093.0
18.09.29,5880499.0,2973298.0,,,2259330.0,2629374.0,4426524.0,,2248924.0,2206657.0,3320395.0,2611160.0,2399921.0,2506751.0,2542859.0,2223423.0,2242849.0,2790824.0,2981829.0,30.0,2644943.0,2296500.0,7980073.0,431411.0,71840124.0,128986964.0,312347471.0,5896883.0,119272493.0
18.09.30,5775209.0,2992103.0,,,2257613.0,2668468.0,4362349.0,,2277980.0,2242282.0,3337366.0,2601584.0,2443896.0,2593587.0,2588894.0,2254538.0,2275501.0,2835510.0,3037937.0,30.0,2661680.0,2307114.0,7680310.0,418103.0,71213943.0,136267267.0,311436379.0,5991544.0,121752684.0
18.10.01,5761215.0,2944165.0,,,2256362.0,2619237.0,4301540.0,,2194187.0,2165882.0,3312498.0,2593251.0,2371172.0,2524921.0,2512423.0,2174334.0,2202453.0,2771212.0,2927506.0,30.0,2610574.0,2287214.0,7495364.0,401284.0,72125665.0,141599822.0,317778923.0,6105864.0,126749668.0
18.10.02,5567462.0,2916396.0,,,2257797.0,2535568.0,4292975.0,,2129242.0,2092869.0,3244513.0,2612606.0,2275826.0,2371910.0,2376128.0,2107267.0,2138335.0,2675749.0,2927137.0,30.0,2579023.0,2264799.0,7364856.0,391521.0,71484688.0,146478343.0,252336692.0,6390553.0,134193660.0
18.10.03,5365531.0,2921024.0,,,2257217.0,2529685.0,4299862.0,,2131113.0,2096357.0,3230658.0,2642552.0,2265624.0,2340948.0,2364768.0,2103957.0,2136704.0,2652866.0,2957318.0,30.0,2568544.0,2256805.0,7281081.0,387738.0,71429023.0,147510217.0,262675408.0,6604791.0,137552156.0
18.10.04,5433208.0,2941363.0,,,2257562.0,2515891.0,4307659.0,,2129708.0,2096150.0,3234665.0,2684331.0,2263985.0,2347183.0,2367447.0,2095562.0,2129415.0,2651257.0,2940046.0,29.0,2573367.0,2239635.0,7241685.0,383370.0,70188793.0,151279626.0,270190287.0,6775099.0,141077466.0
18.10.05,5436117.0,2980688.0,,,2277747.0,2557333.0,4298416.0,,2150544.0,2121495.0,3246228.0,2686889.0,2301722.0,2398470.0,2423446.0,2131203.0,2149407.0,2700976.0,2936296.0,30.0,2619877.0,2276136.0,7231575.0,382344.0,72055995.0,149523222.0,274788624.0,6753598.0,139496153.0
18.10.06,5540623.0,2990114.0,,,2251005.0,2608588.0,4203837.0,,2224649.0,2171733.0,3235559.0,2653604.0,2376221.0,2492756.0,2512196.0,2204397.0,2212911.0,2781926.0,2961559.0,31.0,2631639.0,2277914.0,7273078.0,381451.0,72165379.0,150116106.0,278384203.0,6761114.0,137886560.0
18.10.07,5644102.0,2941924.0,,,2223920.0,2604206.0,4144483.0,,2224776.0,2173452.0,3200706.0,2634210.0,2385638.0,2544935.0,2509317.0,2203573.0,2209904.0,2794656.0,2950990.0,32.0,2563870.0,2226795.0,7285969.0,381254.0,70558086.0,150719794.0,273119403.0,6785560.0,138146726.0
18.10.08,5637221.0,2902401.0,,,2210977.0,2560244.0,4107550.0,,2165423.0,2108284.0,3171972.0,2635667.0,2325575.0,2482184.0,2456836.0,2145497.0,2160007.0,2720607.0,2893391.0,31.0,2529743.0,2209306.0,7266692.0,381480.0,67669829.0,151808815.0,273654423.0,6786732.0,139054140.0
18.10.09,5413694.0,2856678.0,,,2199992.0,2445372.0,4076131.0,,2053637.0,2026740.0,3143363.0,2656666.0,2198440.0,2300229.0,2334398.0,2025093.0,2062943.0,2545753.0,2879995.0,31.0,2481619.0,2165899.0,7199896.0,380293.0,70105938.0,152747401.0,272497076.0,6803202.0,138055658.0
18.10.10,5368367.0,2838650.0,,,2185185.0,2428297.0,4065016.0,,2043699.0,2016930.0,3109065.0,2665831.0,2182016.0,2270111.0,2318592.0,2019848.0,2055843.0,2514266.0,2896714.0,30.0,2456590.0,2156700.0,7177863.0,378680.0,71074061.0,155679048.0,273666854.0,6894636.0,136672632.0
18.10.11,5447765.0,2839627.0,,,2171098.0,2426587.0,4066516.0,,2049800.0,2021120.0,3058446.0,2666537.0,2181655.0,2272760.0,2316985.0,2015000.0,2056142.0,2514085.0,2842572.0,30.0,2454266.0,2167923.0,7136244.0,376578.0,73197059.0,155062465.0,288178662.0,7018623.0,137883155.0
18.10.12,5455430.0,2834493.0,,,2143891.0,2437058.0,4088700.0,,2050743.0,2018522.0,3030219.0,2620052.0,2186072.0,2273087.0,2338676.0,2015535.0,2062461.0,2515975.0,2799343.0,30.0,2465389.0,2163305.0,7138234.0,375984.0,73433183.0,157501712.0,289319133.0,7133089.0,140226419.0
18.10.13,5535695.0,2825083.0,,,2122490.0,2448985.0,4102340.0,,2051591.0,2019358.0,3011649.0,2579026.0,2198220.0,2285400.0,2382201.0,2015937.0,2064734.0,2537942.0,2779929.0,31.0,2471513.0,2158854.0,7123697.0,373252.0,71969470.0,160542562.0,291473533.0,7170509.0,145309196.0
18.10.14,5245139.0,2751435.0,,,2093007.0,2454931.0,4052042.0,,2059287.0,2025845.0,3018532.0,2553000.0,2222733.0,2314627.0,2441543.0,2041130.0,2073749.0,2560887.0,2750868.0,30.0,2429671.0,2100985.0,7087987.0,369386.0,70917155.0,164885476.0,301923323.0,7200749.0,150488459.0
18.10.15,5288025.0,2713780.0,,,2076758.0,2407824.0,4026494.0,,2008563.0,1966064.0,2994884.0,2541770.0,2159401.0,2261279.0,2380670.0,1970238.0,1990337.0,2500380.0,2719304.0,31.0,2412607.0,2053627.0,7103597.0,367556.0,73483547.0,171933135.0,311102340.0,7178935.0,155693111.0
18.10.16,5307430.0,2691458.0,,,2059952.0,2292955.0,3998803.0,,1930695.0,1888780.0,2960496.0,2533678.0,2063870.0,2127977.0,2270627.0,1896910.0,1929134.0,2377827.0,2700282.0,31.0,2381843.0,2026681.0,7026346.0,363671.0,72118329.0,175606662.0,321565376.0,7118554.0,162653833.0
18.10.17,5318779.0,2693403.0,,,2033229.0,2263582.0,3999651.0,,1921670.0,1879369.0,2913498.0,2508032.0,2043996.0,2099177.0,2243774.0,1885962.0,1920733.0,2339742.0,2653324.0,30.0,2370274.0,1998953.0,6973341.0,359425.0,71575077.0,173887500.0,325029797.0,7011385.0,165693646.0
18.10.18,5339352.0,2697756.0,,,2039371.0,2266584.0,4008674.0,,1934836.0,1885242.0,2917409.0,2524743.0,2054020.0,2101985.0,2258195.0,1915707.0,1921833.0,2346765.0,2622874.0,30.0,2375256.0,2004617.0,6949514.0,358598.0,71111798.0,174120370.0,331353969.0,7048537.0,164911196.0
18.10.19,5268801.0,2708759.0,,,2017733.0,2281888.0,4011575.0,,1928252.0,1891265.0,2890237.0,2489700.0,2066229.0,2106769.0,2320139.0,1894012.0,1934450.0,2361261.0,2624100.0,29.0,2395443.0,2008776.0,6845688.0,350943.0,70711184.0,176037833.0,311977607.0,6627431.0,160587423.0
18.10.20,5438340.0,2697385.0,,,1992967.0,2296316.0,3966595.0,,1954989.0,1900168.0,2874461.0,2422955.0,2117543.0,2128717.0,2517622.0,1915645.0,1948478.0,2417845.0,2658148.0,29.0,2407245.0,2001918.0,6782271.0,336917.0,71341607.0,172063777.0,320040283.0,5811001.0,152080601.0
18.10.21,5172767.0,2614801.0,,,1983161.0,2301459.0,3916467.0,,1958041.0,1916326.0,2858279.0,2394200.0,2159002.0,2146075.0,2712448.0,1934555.0,1952405.0,2439223.0,2716975.0,28.0,2381221.0,1972700.0,6549167.0,325298.0,67946507.0,168383416.0,306811327.0,5612294.0,149945519.0
18.10.22,5490113.0,2549220.0,,,1968008.0,2250349.0,3876077.0,,1884485.0,1859540.0,2821571.0,2392166.0,2097342.0,2084195.0,2644680.0,1875693.0,1910162.0,2361291.0,2697101.0,28.0,2347042.0,1958987.0,6360241.0,316293.0,68261987.0,167504817.0,308331158.0,5519252.0,146613349.0
18.10.23,5537326.0,2521703.0,,,1963554.0,2142685.0,3843767.0,,1828052.0,1791491.0,2808352.0,2395052.0,1974063.0,1964636.0,2322791.0,1797921.0,1851439.0,2235442.0,2670162.0,28.0,2307363.0,1931036.0,6236940.0,306959.0,67714935.0,163189839.0,301474856.0,5447762.0,145560772.0
18.10.24,5501795.0,2522439.0,,,1951766.0,2101004.0,3813638.0,,1835672.0,1780266.0,2752956.0,2385315.0,1952622.0,1928191.0,2299455.0,1779218.0,1831726.0,2204015.0,2695474.0,27.0,2275807.0,1919193.0,6202212.0,300618.0,70874086.0,158835963.0,301944099.0,5421709.0,144514667.0
18.10.25,5438392.0,2531797.0,,,1948905.0,2093920.0,3780943.0,,1823731.0,1784656.0,2761951.0,2415342.0,1955852.0,1933452.0,2298141.0,1786939.0,1843553.0,2204018.0,2689082.0,26.0,2286676.0,1914278.0,6245221.0,299659.0,69730369.0,156467303.0,301712105.0,5403718.0,144522911.0
18.10.26,5463601.0,2550713.0,,,1947767.0,2114626.0,3770515.0,,1828370.0,1799188.0,2795207.0,2405687.0,1982704.0,1959341.0,2373254.0,1797214.0,1856695.0,2233140.0,2757807.0,27.0,2304192.0,1916427.0,6271242.0,301711.0,70888233.0,154513965.0,307893846.0,5376578.0,146021096.0
18.10.27,5496095.0,2546590.0,,,1935076.0,2176307.0,3752381.0,,1891444.0,1865932.0,2805861.0,2371848.0,2055371.0,2031329.0,2490077.0,1872502.0,1897405.0,2299875.0,2840822.0,26.0,2337562.0,1923485.0,6331149.0,305947.0,69749656.0,153235903.0,307199476.0,5299974.0,148267960.0
18.10.28,5387656.0,2523301.0,,,1933505.0,2199098.0,3723961.0,,1920553.0,1889890.0,2784093.0,2360646.0,2095641.0,2100058.0,2535682.0,1903734.0,1932760.0,2342950.0,2898273.0,27.0,2324111.0,1946684.0,6283581.0,307261.0,70275330.0,153635955.0,303748106.0,5238362.0,146606519.0
18.10.29,5448224.0,2509158.0,,,1932277.0,2156835.0,3713474.0,,1861665.0,1841094.0,2788520.0,2372712.0,2037593.0,2035926.0,2449558.0,1853907.0,1877288.0,2299276.0,2958675.0,26.0,2306011.0,1927436.0,6258725.0,307890.0,68827471.0,149599709.0,309201750.0,5168635.0,144575823.0
18.10.30,5299667.0,2501770.0,,,1934258.0,2090501.0,3702780.0,,1830435.0,1793362.0,2776303.0,2381038.0,1963753.0,1946113.0,2330376.0,1797613.0,1836343.0,2188972.0,2940286.0,26.0,2310657.0,1937403.0,6183461.0,308050.0,69148244.0,148344066.0,305189949.0,5161508.0,142745802.0
18.10.31,5392882.0,2498006.0,,,1934847.0,2062370.0,3699708.0,,1815965.0,1788878.0,2783433.0,2401591.0,1951571.0,1926675.0,2317657.0,1784631.0,1831019.0,2169359.0,2931230.0,26.0,2325985.0,1935501.0,6087497.0,307567.0,66350126.0,147059646.0,304423283.0,5194811.0,141984780.0
18.11.01,5158681.0,2513291.0,,,1946386.0,2061964.0,3699878.0,,1815064.0,1784257.0,2802368.0,2445263.0,1956025.0,1935787.0,2323313.0,1788310.0,1836886.0,2178219.0,2960931.0,25.0,2338090.0,1937331.0,6045535.0,306632.0,67321532.0,145063950.0,307073319.0,5261412.0,141976063.0
18.11.02,5427351.0,2569915.0,,,1966738.0,2087945.0,3735367.0,,1866306.0,1823132.0,2869466.0,2468867.0,1994645.0,1959376.0,2380750.0,1825275.0,1865108.0,2222457.0,3085614.0,25.0,2433157.0,1994033.0,6024850.0,305006.0,67318845.0,145025333.0,308033961.0,5258508.0,140249223.0
18.11.03,5201879.0,2609029.0,,,1984321.0,2189560.0,3785020.0,,1980563.0,1945329.0,2904065.0,2448616.0,2111653.0,2060813.0,2542585.0,1941609.0,1968160.0,2321345.0,3187859.0,26.0,2488386.0,2027703.0,6005743.0,304522.0,65406488.0,143114784.0,300916030.0,5231387.0,140290074.0
18.11.04,5285395.0,2598758.0,,,1990663.0,2233704.0,3826135.0,,2012942.0,1972685.0,2913844.0,2452804.0,2167231.0,2129457.0,2644309.0,1996535.0,2017474.0,2356977.0,3239842.0,26.0,2463840.0,2034945.0,6036866.0,304723.0,65447756.0,145590708.0,304265478.0,5213618.0,140426876.0
18.11.05,5449922.0,2565820.0,,,1986903.0,2187321.0,3822418.0,,1922853.0,1902024.0,2891719.0,2457678.0,2092745.0,2055015.0,2569695.0,1914367.0,1940640.0,2297280.0,3140623.0,27.0,2439105.0,2014437.0,6010332.0,304622.0,66536743.0,146674333.0,295340738.0,5228295.0,139355255.0
18.11.06,5389537.0,2532261.0,,,1987521.0,2132374.0,3828846.0,,1893516.0,1866799.0,2858960.0,2482238.0,2031791.0,1993539.0,2449639.0,1869362.0,1905190.0,2211793.0,3110425.0,27.0,2413107.0,2003228.0,5971874.0,304092.0,68364027.0,150294196.0,291502549.0,5227621.0,138447390.0
18.11.07,5456151.0,2531559.0,,,1994252.0,2119392.0,3829915.0,,1897168.0,1865318.0,2848195.0,2520578.0,2023938.0,1979026.0,2438340.0,1865541.0,1903281.0,2191209.0,3084713.0,27.0,2402065.0,1991416.0,5937256.0,302981.0,69865362.0,150444830.0,299733418.0,5204309.0,139235936.0
18.11.08,5440553.0,2551236.0,,,2012713.0,2123471.0,3857187.0,,1900853.0,1868077.0,2851674.0,2551777.0,2031038.0,1979968.0,2456003.0,1872237.0,1903943.0,2209055.0,3052075.0,26.0,2405908.0,2003345.0,5935921.0,303124.0,66099394.0,148969001.0,213770850.0,5312368.0,143495897.0
18.11.09,5607591.0,2632644.0,,,2072419.0,2178116.0,3952253.0,,1927916.0,1896595.0,2909799.0,2615116.0,2078647.0,2021974.0,2536210.0,1912825.0,1928044.0,2285334.0,2934981.0,26.0,2496249.0,2049628.0,5995853.0,306040.0,68309229.0,147966845.0,216391122.0,5313431.0,140292103.0
18.11.10,5499801.0,2708367.0,,,2108371.0,2313860.0,4245725.0,,2087932.0,2061538.0,2990885.0,2622245.0,2236092.0,2176676.0,2750121.0,2083589.0,2078601.0,2383162.0,3043891.0,25.0,2546268.0,2124729.0,6041900.0,307733.0,57204334.0,146386678.0,282753431.0,5372350.0,140357283.0
18.11.11,5450686.0,2738315.0,,,2124176.0,2356352.0,4312892.0,,2136214.0,2100272.0,3050259.0,2627803.0,2291633.0,2228161.0,2822279.0,2121108.0,2138381.0,2456444.0,3098884.0,26.0,2563207.0,2165174.0,6056009.0,308784.0,64099943.0,147993295.0,293530386.0,5555498.0,142060417.0
18.11.12,5232988.0,2730139.0,,,2132027.0,2354180.0,4331364.0,,2117682.0,2084401.0,3070643.0,2649152.0,2278438.0,2205868.0,2834031.0,2102166.0,2118298.0,2437360.0,3141141.0,26.0,2539367.0,2154924.0,6152252.0,309247.0,64918157.0,152352034.0,311914011.0,5888356.0,147373278.0
18.11.13,5369921.0,2737196.0,,,2154043.0,2350164.0,4351739.0,,2115981.0,2087783.0,3075747.0,2688895.0,2263958.0,2184344.0,2793660.0,2093579.0,2107969.0,2427440.0,3171502.0,26.0,2526829.0,2157671.0,6263959.0,310328.0,67484090.0,156821012.0,313888318.0,5936922.0,151848678.0
18.11.14,5563789.0,2765555.0,,,2201818.0,2355546.0,4374480.0,,2122051.0,2099035.0,3107713.0,2764236.0,2271050.0,2189788.0,2798631.0,2109290.0,2114237.0,2428462.0,3221616.0,26.0,2527045.0,2186692.0,6343948.0,311289.0,63596498.0,159661885.0,316392094.0,5980234.0,151756194.0
18.11.15,5387613.0,2869842.0,,,2263209.0,2389435.0,4436311.0,,2143389.0,2108177.0,3204276.0,2873200.0,2300215.0,2217096.0,2839380.0,2125391.0,2136748.0,2490137.0,3247106.0,25.0,2599441.0,2270680.0,6524548.0,312426.0,65021236.0,157920420.0,306624116.0,6088678.0,150782145.0
18.11.16,5404335.0,3061876.0,,,2523144.0,2657592.0,4668495.0,,2412122.0,2356129.0,3375844.0,3107438.0,2560196.0,2479334.0,3150877.0,2400426.0,2402722.0,2687535.0,3339142.0,25.0,2743699.0,2454665.0,6576837.0,313625.0,64361496.0,158540701.0,321592815.0,6284669.0,151912614.0
18.11.17,5531701.0,3185931.0,,,2524775.0,2722420.0,4728647.0,,2513300.0,2434259.0,3525421.0,3028952.0,2617259.0,2528650.0,3186597.0,2447046.0,2478375.0,2720641.0,3390524.0,25.0,2903936.0,2549210.0,6544527.0,314428.0,69168819.0,154250952.0,321295682.0,6285475.0,152165034.0
18.11.18,5488977.0,3103778.0,,,2430789.0,2622225.0,4593335.0,,2434873.0,2362892.0,3444020.0,2904395.0,2519789.0,2438561.0,3029864.0,2371566.0,2387562.0,2619820.0,3423776.0,24.0,2842077.0,2494112.0,6382582.0,312474.0,69901213.0,155061750.0,317918793.0,6198510.0,151209716.0
18.11.19,5442390.0,2948382.0,,,2343591.0,2472303.0,4428589.0,,2227672.0,2201453.0,3311620.0,2826377.0,2354723.0,2274336.0,2851630.0,2209526.0,2237396.0,2448386.0,3413364.0,25.0,2667745.0,2379477.0,6138303.0,307703.0,67082744.0,150167677.0,295429631.0,6005103.0,148348110.0
18.11.20,5242416.0,2878127.0,,,2302815.0,2334643.0,4327487.0,,2136585.0,2107330.0,3228041.0,2793758.0,2226256.0,2146163.0,2655656.0,2099241.0,2126651.0,2306870.0,3343378.0,25.0,2583525.0,2333042.0,5998422.0,304513.0,65028092.0,146530967.0,315537631.0,5990082.0,147577278.0
18.11.21,5078893.0,2829754.0,,,2268891.0,2307728.0,4267747.0,,2132437.0,2097881.0,3182137.0,2771556.0,2211032.0,2128911.0,2620999.0,2096373.0,2120717.0,2278514.0,3275850.0,25.0,2534520.0,2275689.0,5957988.0,302103.0,65645916.0,146300698.0,307151768.0,6039298.0,147617876.0
18.11.22,5394412.0,2813981.0,,,2261322.0,2308211.0,4256260.0,,2134220.0,2097926.0,3162810.0,2780149.0,2213481.0,2128878.0,2632317.0,2095241.0,2122165.0,2280302.0,3164869.0,25.0,2516060.0,2260178.0,5944270.0,299887.0,59355441.0,142894568.0,308704756.0,6040041.0,148447600.0
18.11.23,5415163.0,2805760.0,,,2244895.0,2318815.0,4240936.0,,2136793.0,2106609.0,3142106.0,2760180.0,2223903.0,2141072.0,2638781.0,2104879.0,2129177.0,2304539.0,3111722.0,25.0,2507132.0,2252140.0,5990290.0,297143.0,60204826.0,140643559.0,307392653.0,5818957.0,145853300.0
18.11.24,5469029.0,2779234.0,,,2210733.0,2342190.0,4194594.0,,2162349.0,2122768.0,3109667.0,2699890.0,2253634.0,2166234.0,2686323.0,2132269.0,2144319.0,2349526.0,3143983.0,24.0,2487943.0,2234525.0,5964239.0,296130.0,22642548.0,136330892.0,299093884.0,5634167.0,141631759.0
18.11.25,5421997.0,2737115.0,,,2193427.0,2357558.0,4144271.0,,2168215.0,2127979.0,3061082.0,2674277.0,2262055.0,2177907.0,2706242.0,2139654.0,2146434.0,2357311.0,3139718.0,25.0,2440174.0,2187401.0,5975690.0,293907.0,23172980.0,132674597.0,295950978.0,5543085.0,139389078.0
18.11.26,5473364.0,2700760.0,,,2182578.0,2312607.0,4116428.0,,2109208.0,2080619.0,3023018.0,2664660.0,2215030.0,2131060.0,2644918.0,2094208.0,2106218.0,2318475.0,3096192.0,25.0,2435167.0,2196142.0,6002013.0,293328.0,22611038.0,129113892.0,290040460.0,5483541.0,138779954.0
18.11.27,5447695.0,2659847.0,,,2161547.0,2223531.0,4083608.0,,2037963.0,2006211.0,2984185.0,2647537.0,2116895.0,2038371.0,2481344.0,2007865.0,2042093.0,2198606.0,3016598.0,25.0,2497081.0,2140835.0,5916906.0,292782.0,65916536.0,126112441.0,271411526.0,5428168.0,132270216.0
18.11.28,5307992.0,2621745.0,,,2115147.0,2178845.0,4040308.0,,2013767.0,1980005.0,2938681.0,2622801.0,2085957.0,2002501.0,2442465.0,1978056.0,2016143.0,2166869.0,3024747.0,25.0,2580249.0,2122251.0,5876568.0,291339.0,64837446.0,125202857.0,276685210.0,5405921.0,130055116.0
