x,特殊装备-耳环-军神的古怪耳环,特殊装备-耳环-命运挑战者,特殊装备-耳环-圣物:荣耀的恶魔贵族耳环,特殊装备-耳环-宽容之海,特殊装备-耳环-悲剧人生的归寂,特殊装备-耳环-无尽地狱黑暗之印,特殊装备-耳环-无我灵晶,特殊装备-耳环-时之矛盾,特殊装备-耳环-次元流星坠,特殊装备-耳环-电磁能量传送者,特殊装备-耳环-窥视未来耳环,特殊装备-耳环-腐蚀之黑色十字耳环,特殊装备-耳环-铁腕之力耳坠,特殊装备-辅助装备通用-万疫之源 - 恶魔之舌,特殊装备-辅助装备通用-全元素水晶,特殊装备-辅助装备通用-公爵尤里斯的骨骸,特殊装备-辅助装备通用-军神的遗书,特殊装备-辅助装备通用-冰雪凝香石,特殊装备-辅助装备通用-卡勒特的神投者手套,特殊装备-辅助装备通用-咕噜的玩具,特殊装备-辅助装备通用-哈迪的阴影面罩,特殊装备-辅助装备通用-圣物:荣耀的恶魔贵族臂章,特殊装备-辅助装备通用-失控之怒,特殊装备-辅助装备通用-奸邪之鼠的断尾,特殊装备-辅助装备通用-尸疫之祸,特殊装备-辅助装备通用-巨灵布鲁的封印之铃,特殊装备-辅助装备通用-幽游白书:剑魂,特殊装备-辅助装备通用-幽游白书:圣魂,特殊装备-辅助装备通用-幽游白书:斗魂,特殊装备-辅助装备通用-幽游白书:月魂,特殊装备-辅助装备通用-引路者的旅行书,特殊装备-辅助装备通用-悲情者遗物,特殊装备-辅助装备通用-感染者臂章,特殊装备-辅助装备通用-战术之王的战术指挥棒,特殊装备-辅助装备通用-支配者王冠,特殊装备-辅助装备通用-暗黑术士亲笔古书,特殊装备-辅助装备通用-暴戾搜捕团的祭司面罩,特殊装备-辅助装备通用-暴戾搜捕团的预言之书,特殊装备-辅助装备通用-最佳球手之球,特殊装备-辅助装备通用-末日之刻,特殊装备-辅助装备通用-梦幻列车长的怀表,特殊装备-辅助装备通用-民兵队长的职权臂章,特殊装备-辅助装备通用-浓雾之息,特殊装备-辅助装备通用-煞影之痕,特殊装备-辅助装备通用-牛头械王的能量装置,特殊装备-辅助装备通用-牛头械王的超能心脏,特殊装备-辅助装备通用-牛头械王的超能芯片,特殊装备-辅助装备通用-牛头统帅的图腾柱,特殊装备-辅助装备通用-疯狂伊凡的火药桶,特殊装备-辅助装备通用-疯狂伊凡的灵魂面具,特殊装备-辅助装备通用-盗墓王的铁锄,特殊装备-辅助装备通用-盗墓笔记 - 寻龙诀,特殊装备-辅助装备通用-禁断契约书,特殊装备-辅助装备通用-突击队长的强袭装置,特殊装备-辅助装备通用-突击队长的战斗护盾,特殊装备-辅助装备通用-突击队长的护心仪,特殊装备-辅助装备通用-聚魔漩涡,特殊装备-辅助装备通用-能量回流控制者,特殊装备-辅助装备通用-腐蚀之黑色面具,特殊装备-辅助装备通用-过往时光的轮回,特殊装备-辅助装备通用-锤王波罗丁的权杖,特殊装备-辅助装备通用-青面修罗的面具,特殊装备-辅助装备通用-高贵之天,特殊装备-辅助装备通用-魔剑阿波菲斯的剑鞘,特殊装备-魔法石通用-一粒尘埃,特殊装备-魔法石通用-万疫之源 - 污秽之心,特殊装备-魔法石通用-使徒狄瑞吉的冥玄石,特殊装备-魔法石通用-军神的庇护宝石,特殊装备-魔法石通用-冰雪公主结晶,特殊装备-魔法石通用-哈尼克之心,特殊装备-魔法石通用-哈尼克的血凝石,特殊装备-魔法石通用-圣物:荣耀的恶魔贵族魔法石,特殊装备-魔法石通用-寂寞的呼喊,特殊装备-魔法石通用-巨灵封印之瞳,特殊装备-魔法石通用-戮蛊的记忆之眼,特殊装备-魔法石通用-扭曲的异界魔石,特殊装备-魔法石通用-日落狂沙之石,特殊装备-魔法石通用-时之漩涡,特殊装备-魔法石通用-明与暗,特殊装备-魔法石通用-智慧之地,特殊装备-魔法石通用-暗精灵的融合心脏,特殊装备-魔法石通用-暗黑术士的精髓,特殊装备-魔法石通用-暴戾搜捕团的守护之心,特殊装备-魔法石通用-江山如故,特殊装备-魔法石通用-灵魂掠夺者,特殊装备-魔法石通用-狂乱之天灾降临,特殊装备-魔法石通用-狄瑞吉的邪念之瞳,特殊装备-魔法石通用-王者耀世之威,特殊装备-魔法石通用-电光能量支配者,特殊装备-魔法石通用-疯狂伊凡的超级炸药,特殊装备-魔法石通用-瘟疫之核,特殊装备-魔法石通用-突击队长的核心晶石,特殊装备-魔法石通用-聚灵之核,特殊装备-魔法石通用-腐蚀之黑色尖角,特殊装备-魔法石通用-被困的时之沙,特殊装备-魔法石通用-被诅咒的冰魄魂石,特殊装备-魔法石通用-贪欲之瞳,特殊装备-魔法石通用-赤鬼的次元石,特殊装备-魔法石通用-阿波菲斯之眼,特殊装备-魔法石通用-驱逐伪装者之圣戮石,特殊装备-魔法石通用-骷髅凯恩的血凝石
20.03.04,,,,,,,,,,,,,2564333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3582963.0,3548147.0,3571419.0,3581568.0,3530494.0,3567518.0,3564752.0,3560002.0,3529876.0,3548518.0,3571357.0,,3721974.0,3571629.0,,3536789.0,2063753.0,3536666.0,3545925.0,3555555.0,3554558.0,3556419.0,3578109.0,3696285.0,14958499.0,3706418.0,3708787.0,3723210.0,3698965.0,3727333.0,3714419.0,3691740.0,3754398.0,3720197.0,3699642.0,2148311.0,3696654.0,3729752.0,3719259.0,,3704321.0,3714444.0,3702778.0,3683827.0,3708888.0,3728393.0,3689506.0,3718271.0,3709271.0,3693715.0,3705059.0,3681172.0,3697037.0,3707160.0,3574444.0,3583086.0,3750381.0,3710617.0
20.03.05,,,,,,,,,,,,,2567554.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3557654.0,3533827.0,3556111.0,3576049.0,3540494.0,3588248.0,3569320.0,3564074.0,3540616.0,3534691.0,3572222.0,,3735297.0,3576444.0,,3570370.0,2058815.0,3537528.0,3581752.0,3554691.0,3554469.0,3567888.0,3576912.0,3730000.0,14945554.0,3722838.0,3732231.0,3718148.0,3730694.0,3691543.0,3683308.0,3719629.0,3782074.0,3704567.0,3691000.0,2138703.0,3719986.0,3733466.0,3753950.0,,3708765.0,3711964.0,3719863.0,3712220.0,3712436.0,3738393.0,3710617.0,3723071.0,3700728.0,3742091.0,3721234.0,3698012.0,3709025.0,3731111.0,3583080.0,3596296.0,3749270.0,3730472.0
20.03.06,,,,,,,,,,,,,2589937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595308.0,3588395.0,3562148.0,3584568.0,3560444.0,3618999.0,3560184.0,3594556.0,3582901.0,3548765.0,3581975.0,,3783074.0,3593117.0,,3606568.0,2055691.0,3547778.0,3618148.0,3577531.0,3582953.0,3575917.0,3586790.0,3738554.0,14959135.0,3738949.0,3738269.0,3772838.0,3731595.0,3734419.0,3714913.0,3721987.0,3829382.0,3713950.0,3693913.0,2144248.0,3723813.0,3753210.0,3773585.0,,3723333.0,3752233.0,3738501.0,3734688.0,3741616.0,3714321.0,3745926.0,3726419.0,3740864.0,3737531.0,3749271.0,3747777.0,3754407.0,3748271.0,3583950.0,3597405.0,3766060.0,3729777.0
20.03.07,,,,,,,,,,,,,2620901.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3599629.0,3634321.0,3670481.0,3609629.0,3612592.0,3615049.0,3605333.0,3624270.0,3595333.0,3573197.0,3640247.0,,3791471.0,3626654.0,,3632134.0,2054815.0,3617975.0,3668631.0,3611101.0,3639012.0,3607197.0,3625296.0,3782887.0,14984197.0,3780492.0,3769997.0,3807234.0,3759002.0,3781505.0,3742716.0,3785185.0,3810740.0,3747778.0,3753765.0,2144422.0,3743812.0,3773579.0,3773950.0,,3751974.0,3766789.0,3793079.0,3801973.0,3772222.0,3769136.0,3817284.0,3762607.0,3766790.0,3765185.0,3782468.0,3764555.0,3809777.0,3807654.0,3618024.0,3603456.0,3778159.0,3785580.0
20.03.08,,,,,,,,,,,,,2601805.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3605788.0,3610987.0,3680111.0,3613950.0,3616296.0,3638037.0,3600308.0,3610444.0,3592963.0,3623210.0,3642839.0,,3789743.0,3641111.0,,3636568.0,2072383.0,3634938.0,3663580.0,3607889.0,3617407.0,3630492.0,3632950.0,3763135.0,15078144.0,3772837.0,3770491.0,3802706.0,3766780.0,3762727.0,3786765.0,3773457.0,3820000.0,3760074.0,3746381.0,2170604.0,3757763.0,3776321.0,3791481.0,,3731974.0,3785532.0,3783078.0,3782049.0,3766666.0,3752469.0,3799629.0,3772219.0,3762469.0,3758632.0,3770987.0,3758887.0,3786802.0,3774074.0,3601975.0,3624813.0,3779222.0,3784345.0
20.03.09,,,,,,,,,,,,,2522716.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3585926.0,3589135.0,3592099.0,3601850.0,3602592.0,3623223.0,3600042.0,3592049.0,3560247.0,3594197.0,3633135.0,,3752817.0,3628586.0,,3591235.0,2081375.0,3610000.0,3629259.0,3568134.0,3597653.0,3587404.0,3595703.0,3753506.0,15075789.0,3754937.0,3733084.0,3741531.0,3769743.0,3737395.0,3721727.0,3746913.0,3757894.0,3751432.0,3736851.0,2160354.0,3740614.0,3756197.0,3735541.0,,3729875.0,3735185.0,3911233.0,3758642.0,3749259.0,3732963.0,3767036.0,3776543.0,3764937.0,3746543.0,3762222.0,3729382.0,3750802.0,3743603.0,3579629.0,3612839.0,3768211.0,3727801.0
20.03.10,,,,,,,,,,,,,2475976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579496.0,3558148.0,3575802.0,3578395.0,3573086.0,3562741.0,3561091.0,3567776.0,3549629.0,3562086.0,3603703.0,,3737521.0,3578025.0,,3574395.0,2068385.0,3540000.0,3611234.0,3540851.0,3570246.0,3552123.0,3559876.0,3716419.0,14987147.0,3711742.0,3728145.0,3726567.0,3732986.0,3696666.0,3698296.0,3730864.0,3735061.0,3723210.0,3714308.0,2161458.0,3702837.0,3725456.0,3717518.0,,3701111.0,3723963.0,3704443.0,3719024.0,3710494.0,3722716.0,3749629.0,3728271.0,3731869.0,3706432.0,3730863.0,3696913.0,3705702.0,3713086.0,3546055.0,3579876.0,3762162.0,3699939.0
20.03.11,,,,,,,,,,,,,2414567.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3558024.0,3524938.0,3575678.0,3550506.0,3542839.0,3519876.0,3526419.0,3514073.0,3533333.0,3549729.0,3570494.0,,3709249.0,3532222.0,,3531259.0,2062457.0,3533333.0,3588518.0,3523283.0,3538147.0,3533086.0,3529629.0,3691728.0,14795679.0,3690123.0,3707037.0,3701234.0,3687556.0,3692791.0,3699407.0,3690999.0,3682591.0,3688173.0,3674814.0,2156975.0,3684443.0,3697222.0,3690111.0,,3680617.0,3680987.0,3702210.0,3692468.0,3679629.0,3704563.0,3701481.0,3707531.0,3707308.0,3671197.0,3695924.0,3663827.0,3692444.0,3688516.0,3531481.0,3546419.0,3731293.0,3688310.0
20.03.12,,,,,,,,,,,,,2404690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3509270.0,3507520.0,3510247.0,3526802.0,3512629.0,3496790.0,3513827.0,3496773.0,3510370.0,3490616.0,3571605.0,,3669014.0,3527530.0,,3515419.0,2059258.0,3514099.0,3570740.0,3512172.0,3498889.0,3491728.0,3509110.0,3687283.0,14503580.0,3694708.0,3693148.0,3702160.0,3688778.0,3684074.0,3686567.0,3687579.0,3693805.0,3677283.0,3676998.0,2156281.0,3685553.0,3689654.0,3671357.0,,3664801.0,3680370.0,3677529.0,3673333.0,3677260.0,3709753.0,3690987.0,3707406.0,3666432.0,3671197.0,3692590.0,3669750.0,3687618.0,3685986.0,3514444.0,3535974.0,3703901.0,3682631.0
20.03.13,,,,,,,,,,,,,2408148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3497012.0,3499877.0,3477654.0,3501000.0,3494074.0,3485061.0,3513827.0,3481958.0,3478135.0,3468889.0,3527280.0,,3660743.0,3496667.0,,3505913.0,2061258.0,3493123.0,3510074.0,3490765.0,3486296.0,3480740.0,3498888.0,3665555.0,14212230.0,3696313.0,3683086.0,3703271.0,3667049.0,3672098.0,3683849.0,3682358.0,3663210.0,3662876.0,3686512.0,2168236.0,3679999.0,3680987.0,3677469.0,,3658407.0,3670855.0,3679886.0,3673061.0,3677654.0,3699505.0,3687543.0,3690985.0,3683197.0,3665307.0,3659370.0,3662219.0,3675506.0,3667060.0,3495555.0,3494629.0,3686123.0,3669766.0
20.03.14,,,,,,,,,,,,,2421913.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3465901.0,3466370.0,3467407.0,3485197.0,3476419.0,3474456.0,3495925.0,3478751.0,3465771.0,3436666.0,3510617.0,,3662707.0,3455555.0,,3482715.0,2068057.0,3490121.0,3499876.0,3485210.0,3464926.0,3454444.0,3471111.0,3631974.0,13862183.0,3680888.0,3668062.0,3707901.0,3621481.0,3646124.0,3639282.0,3670679.0,3643049.0,3649642.0,3656159.0,2185594.0,3635555.0,3650765.0,3675707.0,,3636062.0,3661012.0,3647776.0,3658220.0,3662839.0,3631740.0,3663086.0,3680614.0,3674851.0,3668023.0,3642592.0,3663083.0,3669827.0,3654924.0,3483702.0,3478271.0,3681974.0,3633347.0
20.03.15,,,,,,,,,,,,,2476518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3417961.0,3427889.0,3411975.0,3408764.0,3409012.0,3385369.0,3469876.0,3458015.0,3433827.0,3418765.0,3447419.0,,3626790.0,3428642.0,,3443197.0,2076303.0,3422220.0,3461234.0,3415926.0,3429629.0,3415518.0,3402592.0,3609468.0,12485185.0,3591510.0,3629753.0,3608518.0,3567407.0,3588358.0,3607183.0,3558148.0,3599753.0,3598765.0,3603457.0,2179459.0,3602345.0,3603332.0,3607901.0,,3543468.0,3588395.0,3599755.0,3588024.0,3593308.0,3568518.0,3590123.0,3644320.0,3605208.0,3592221.0,3598901.0,3602716.0,3578024.0,3577519.0,3420370.0,3459866.0,3650691.0,3545802.0
20.03.16,,,,,,,,,,,,,2451181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3353824.0,3369875.0,3367654.0,3380617.0,3319999.0,3257716.0,3436543.0,3338889.0,3334691.0,3406666.0,3344568.0,,3526666.0,3375432.0,,3410740.0,2073874.0,3363061.0,3437901.0,3338889.0,3354938.0,3387407.0,3316543.0,3414468.0,10517173.0,3470483.0,3556432.0,3491543.0,3482222.0,3515876.0,3479010.0,3452716.0,3516049.0,3400617.0,3386037.0,2174051.0,3496666.0,3486308.0,3505924.0,,3449135.0,3494074.0,3450360.0,3483703.0,3476666.0,3508024.0,3485308.0,3561097.0,3526382.0,3468382.0,3490000.0,3434691.0,3486419.0,3474680.0,3361111.0,3342345.0,3560123.0,3461728.0
20.03.17,,,,,,,,,,,,,2419382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3132097.0,3140518.0,2997469.0,3043728.0,2962963.0,3043481.0,2984827.0,2980247.0,3006536.0,3126210.0,2986296.0,,3180185.0,2908147.0,,2958148.0,2040148.0,2876691.0,3377654.0,3014815.0,3190740.0,2942469.0,2874086.0,3139122.0,8935926.0,3172458.0,3229382.0,2975864.0,3157530.0,3256753.0,3072592.0,3024876.0,3070802.0,3225802.0,3040740.0,2142111.0,3317160.0,3205814.0,3026049.0,,3083702.0,3289025.0,3180000.0,3245679.0,3181481.0,3270641.0,3200357.0,3297530.0,3249036.0,3065185.0,3243456.0,3010122.0,3156542.0,3086049.0,3062629.0,2990863.0,3259086.0,3085048.0
20.03.18,,,,,,,,,,,,,2388642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2670245.0,2726790.0,2592098.0,2726321.0,2560728.0,2564099.0,2703839.0,2437037.0,2531234.0,2530000.0,2824814.0,,2692087.0,2394197.0,,2375555.0,2020213.0,2609370.0,3131481.0,2576790.0,2556296.0,2428377.0,2544444.0,2805432.0,8322220.0,2718271.0,2849012.0,2732222.0,2777284.0,2787246.0,2653580.0,2699135.0,2743210.0,2902469.0,2635061.0,2109633.0,3190987.0,2768149.0,2656802.0,,2476542.0,2823444.0,2836333.0,2599989.0,2642592.0,2977654.0,2698778.0,2939011.0,2818408.0,2534074.0,2866296.0,2597284.0,2632963.0,2724063.0,2589024.0,2385802.0,2852296.0,2696259.0
20.03.19,,,,,,,,,,20899176.0,31851852.0,,2388642.0,,,,,,,,,,,,61624999.0,13372984.0,16944444.0,,,,,,,,,,,,,31634920.0,22099999.0,,30666667.0,2670245.0,2726790.0,2592098.0,2726321.0,2560728.0,2564099.0,2703839.0,2437037.0,2531234.0,2530000.0,2824814.0,30000000.0,2692087.0,2394197.0,,2375555.0,2020213.0,2609370.0,3131481.0,2576790.0,2556296.0,2428377.0,2544444.0,2805432.0,8322220.0,2718271.0,2849012.0,2732222.0,2777284.0,2787246.0,2653580.0,2699135.0,2743210.0,2902469.0,2635061.0,2109633.0,3190987.0,2768149.0,2656802.0,,2476542.0,2823444.0,2836333.0,2599989.0,2642592.0,2977654.0,2698778.0,2939011.0,2818408.0,2534074.0,2866296.0,2597284.0,2632963.0,2724063.0,2589024.0,2385802.0,2852296.0,2696259.0
20.03.20,,,,,,,,,,17342592.0,31604938.0,,2449629.0,,,,,,,,,,,,61625000.0,11270231.0,13598147.0,,,,,,,,,,,,,30577160.0,14437037.0,,36222222.0,2169987.0,2464444.0,2534135.0,2636197.0,2364804.0,2259891.0,2473210.0,2206321.0,2389629.0,2424309.0,2593827.0,30000000.0,2482963.0,2334074.0,,2215555.0,2017475.0,2356284.0,2608024.0,2335345.0,2177160.0,2276655.0,2319506.0,2467901.0,7711481.0,2524197.0,2498888.0,2379012.0,2581481.0,2514901.0,2522081.0,2536185.0,2520000.0,2729753.0,2369160.0,2120396.0,2847667.0,2370987.0,2399889.0,,2360615.0,2532593.0,2751968.0,2494333.0,2359148.0,2753703.0,2412642.0,2697529.0,2701237.0,2395321.0,2769629.0,2385732.0,2422233.0,2360740.0,2194950.0,2271234.0,2740024.0,2542629.0
20.03.21,,,,,,,,,,10983159.0,30123457.0,,2671111.0,,,,,,,,,,,,42718901.0,6217986.0,7527037.0,,,,,,,,,,,,,16508765.0,7256912.0,,35111111.0,2159493.0,2433210.0,2522345.0,2605333.0,2350506.0,2248049.0,2452086.0,2202864.0,2390604.0,2308384.0,2562148.0,30000000.0,2439506.0,2226543.0,,2214864.0,2053300.0,2345790.0,2498148.0,2335592.0,2148150.0,2268754.0,2317778.0,2444691.0,7061852.0,2442592.0,2339504.0,2380864.0,2459259.0,2349506.0,2515914.0,2532852.0,2444691.0,2711975.0,2351136.0,2154840.0,2734333.0,2373703.0,2267296.0,,2361481.0,2485802.0,2742631.0,2469518.0,2357655.0,2759259.0,2390777.0,2705677.0,2702842.0,2397530.0,2684074.0,2372756.0,2385184.0,2120123.0,2167419.0,2253086.0,2707481.0,2402481.0
20.03.22,,,,,,,,,,6542098.0,27098765.0,,2875863.0,,,,,,,,,,,,35899901.0,3819074.0,4246543.0,,,,,,,,,,,,,10096543.0,4668642.0,,38166667.0,2156160.0,2446667.0,2522345.0,2642370.0,2271160.0,2252360.0,2470532.0,2190728.0,2380616.0,2326038.0,2498641.0,31272839.0,2352098.0,2248765.0,,2227530.0,2199872.0,2335568.0,2384320.0,2336827.0,2128148.0,2277149.0,2341728.0,2451975.0,5608617.0,2453826.0,2283320.0,2393827.0,2467901.0,2384691.0,2466531.0,2536296.0,2516914.0,2725555.0,2356197.0,2324799.0,2671123.0,2376173.0,2271617.0,,2351850.0,2491358.0,3088434.0,2487282.0,2366938.0,2769259.0,2387074.0,2653085.0,2606422.0,2336666.0,2622345.0,2419800.0,2396295.0,2183851.0,2141987.0,2199382.0,2733407.0,2403345.0
20.03.23,,,,,,,,,,5124074.0,27061728.0,,2929010.0,,,,,,,,,,,,36235469.0,2888148.0,3404321.0,,,,,,,,,,,,,9063331.0,3448913.0,,27604926.0,2161024.0,2310889.0,2522345.0,2642370.0,2341259.0,2207644.0,2453012.0,2267395.0,2404925.0,2206779.0,2513086.0,28929629.0,2489259.0,2319136.0,,2421110.0,2320273.0,2388012.0,2268086.0,2392259.0,2145679.0,2373322.0,2350617.0,2494074.0,4857530.0,2455184.0,2293209.0,2449237.0,2519407.0,2464876.0,2565297.0,2616234.0,2577901.0,2773950.0,2372734.0,2505579.0,2760258.0,2480247.0,2427074.0,,2439504.0,2546902.0,3172744.0,2510629.0,2413580.0,2801481.0,2501394.0,2629628.0,2616290.0,2415543.0,2643827.0,2380420.0,2397529.0,2183950.0,2154197.0,2247543.0,2732913.0,2442334.0
20.03.24,,,,,,,,,,4318518.0,29119753.0,,3005062.0,,,,,,,,,,,,36660493.0,2634469.0,3049753.0,,,,,,,,,,,,,8086666.0,3093728.0,,27822222.0,2289987.0,2380730.0,2627037.0,2729777.0,2390765.0,2197779.0,2501234.0,2312123.0,2388227.0,2317755.0,2606913.0,29648148.0,2646296.0,2361728.0,,2370493.0,2382345.0,2475774.0,2333692.0,2448679.0,2165679.0,2399978.0,2394444.0,2567123.0,4162350.0,2488642.0,2446032.0,2602581.0,2715062.0,2588395.0,2681840.0,2700926.0,2805555.0,2950864.0,2551753.0,2621357.0,2827037.0,2588543.0,2599876.0,,2603086.0,2652802.0,3285200.0,2648855.0,2516809.0,2989444.0,2639544.0,2727406.0,2830337.0,2520223.0,2751851.0,2518728.0,2680370.0,2580444.0,2235061.0,2315099.0,2865136.0,2533827.0
20.03.25,,,,,,,,,,3672222.0,28158024.0,,3100247.0,,,,,,,,,,,,37320000.0,2586666.0,2782221.0,,,,,,,,,,,,,7795049.0,2854839.0,,24612345.0,2346407.0,2544568.0,2664444.0,2777308.0,2505679.0,2315139.0,2671358.0,2516756.0,2461818.0,2372323.0,2716296.0,27150617.0,2699617.0,2405421.0,,2458148.0,2486999.0,2514910.0,2424938.0,2492570.0,2421591.0,2469248.0,2570976.0,2629382.0,3667406.0,2625432.0,2727368.0,2778642.0,2893064.0,2682851.0,2786901.0,2640678.0,2923345.0,2958765.0,2593123.0,2686086.0,2921889.0,2759989.0,2671111.0,,2634556.0,2673209.0,3515839.0,2645433.0,2685043.0,2825493.0,2776677.0,2795023.0,2853805.0,2637519.0,2686419.0,2602024.0,2679999.0,2668877.0,2334210.0,2443716.0,2754087.0,2581825.0
20.03.26,,,,,,,,,,3585555.0,22725926.0,,3195904.0,,,,,,,,,,,,36176543.0,2591543.0,2734074.0,,,,,,,,,,,,,7403313.0,2804814.0,,20931975.0,2380233.0,2659136.0,2739203.0,2777308.0,2588049.0,2417261.0,2760247.0,2557259.0,2420595.0,2449792.0,2650617.0,24420259.0,2701097.0,2438754.0,,2489618.0,2544790.0,2576638.0,2473037.0,2533580.0,2495420.0,2503580.0,2571111.0,2699753.0,3522765.0,2653209.0,2784147.0,2802559.0,2949642.0,2703012.0,2799988.0,2676049.0,2980381.0,3006666.0,2601123.0,2796912.0,2877533.0,2833692.0,2671100.0,,2793939.0,2690013.0,3438679.0,2643311.0,2663636.0,2825493.0,2749753.0,2887975.0,2856263.0,2630829.0,2681531.0,2728888.0,2734690.0,2681728.0,2404568.0,2475791.0,2839421.0,2642591.0
20.03.27,,,,,,,,,,3538392.0,23518518.0,,3293370.0,,,,,,,,,,,,34402099.0,2604814.0,2703333.0,,,,,,,,,,,,,7139258.0,2799506.0,,20679012.0,2451880.0,2639259.0,2822693.0,2718642.0,2547160.0,2449508.0,2760247.0,2546017.0,2425533.0,2481655.0,2616049.0,23475432.0,2765432.0,2408210.0,,2449506.0,2560974.0,2427267.0,2497965.0,2471717.0,2585522.0,2470370.0,2590679.0,2761728.0,3478395.0,2650987.0,2792049.0,2794905.0,2909753.0,2771530.0,2774927.0,2697458.0,3012111.0,2995308.0,2651246.0,2838395.0,2927533.0,2815050.0,2737407.0,,2798271.0,2737926.0,3521457.0,2750718.0,2679413.0,2725493.0,2724444.0,2907834.0,2849966.0,2602446.0,2705061.0,2795307.0,2721479.0,2745678.0,2369484.0,2490365.0,2843977.0,2715050.0
20.03.28,,,,,,,,,,3636293.0,24598765.0,,3423864.0,,,,,,,,,,,,32037173.0,2670074.0,2784312.0,,,,,,,,,,,,,6834592.0,2801728.0,,21253086.0,2435618.0,2589012.0,2876026.0,2718630.0,2562051.0,2508608.0,2560247.0,2539227.0,2425533.0,2432643.0,2663086.0,22983333.0,2909160.0,2408716.0,,2449259.0,2579381.0,2425416.0,2497954.0,2470482.0,2534433.0,2533827.0,2590679.0,2777778.0,3411234.0,2651728.0,2804791.0,2810976.0,2907407.0,2882024.0,2833691.0,2735925.0,3028284.0,3005074.0,2702617.0,2855024.0,3005187.0,2853458.0,2758395.0,,2811481.0,2797654.0,3533802.0,2751808.0,2737986.0,2770925.0,2795308.0,3037665.0,2919596.0,2634916.0,2695185.0,3008037.0,2737418.0,2746789.0,2405645.0,2516111.0,2856705.0,2816666.0
20.03.29,,,,,,,,,,3941481.0,24967036.0,,3579260.0,,,,,,,,,,,,29769259.0,2731481.0,2809011.0,,,,,,,,,,,,,6855000.0,2858641.0,,22679742.0,2435629.0,2564321.0,2887260.0,2763075.0,2553409.0,2520359.0,2533199.0,2548239.0,2493805.0,2485247.0,2704309.0,22353086.0,2899654.0,2430617.0,,2462716.0,2608518.0,2419624.0,2513898.0,2469865.0,2549484.0,2534815.0,2680209.0,2832617.0,3338481.0,2769135.0,2817396.0,2844927.0,2980740.0,2983580.0,2862457.0,2795555.0,3162712.0,3277160.0,2835950.0,2893961.0,3111111.0,2866172.0,2878643.0,,2836172.0,2815553.0,3533802.0,2758496.0,2744406.0,2837705.0,2795185.0,3107653.0,2987250.0,2760595.0,2695185.0,3017901.0,2759641.0,2861468.0,2417039.0,2541599.0,2863371.0,2873456.0
20.03.30,,,,,,,,,,4203443.0,25491851.0,,4074324.0,,,,,,,,,,,,27729629.0,2865481.0,2926172.0,,,,,,,,,,,,,6922160.0,2986048.0,,22301223.0,2441580.0,2634691.0,2823173.0,2783271.0,2614186.0,2526027.0,2607026.0,2570272.0,2496038.0,2561877.0,2705432.0,21808765.0,2984938.0,2440137.0,,2565551.0,2719875.0,2453452.0,2512565.0,2480533.0,2571361.0,2549210.0,2695457.0,3013728.0,3366789.0,2788765.0,2898001.0,2974791.0,3031974.0,3009989.0,2993690.0,2866284.0,3140617.0,3278148.0,2918321.0,2952234.0,3100000.0,2913825.0,2910976.0,,2872704.0,2872468.0,3329000.0,2925321.0,2806987.0,2882765.0,2820370.0,3124209.0,3002337.0,2799654.0,2761604.0,3084074.0,2826431.0,2912330.0,2463681.0,2548752.0,2932507.0,2914542.0
20.03.31,,,,,,,,,,4389506.0,26437407.0,,4061170.0,,,,,,,,,,,,26416418.0,2994568.0,3015794.0,,,,,,,,,,,,,6906358.0,3090370.0,,22610112.0,2518606.0,2608396.0,2830334.0,2812815.0,2626038.0,2605639.0,2646543.0,2594702.0,2525976.0,2562672.0,2706617.0,21755308.0,3065770.0,2559705.0,,2646657.0,2781837.0,2600494.0,2493300.0,2494950.0,2577127.0,2659499.0,2712617.0,3058419.0,3386049.0,2890909.0,2961247.0,2928134.0,3104827.0,3039902.0,3037912.0,2979506.0,3229506.0,3248728.0,2958938.0,3054679.0,3174975.0,2949616.0,3081481.0,,2962493.0,2998148.0,3289000.0,3019988.0,2947321.0,2916089.0,2926172.0,3174196.0,3026299.0,2946063.0,2957283.0,3131481.0,2960987.0,2981220.0,2543680.0,2645926.0,2980271.0,2947775.0
